GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0033649	662.988034793903	-0.601185005300867	0.125619273440466	-4.78577043821053	1.70332658202715e-06	4.70782053070826e-05	chr2R	11712262	11726345	+	protein_coding	pyr
FBgn0010894	174.427004127471	0.765066903695774	0.159884945287861	4.78510908152314	1.70894494755323e-06	4.70830660550415e-05	chr3L	5559469	5561598	-	protein_coding	sinu
FBgn0020493	332.316301747594	-0.672789298054355	0.140627836277099	-4.7841829602545	1.71684248599969e-06	4.71504899885184e-05	chr3R	17054006	17070408	+	protein_coding	Dad
FBgn0014906	3666.16042724524	-0.435286270102911	0.091094889176139	-4.7783830030382	1.76710536998183e-06	4.83773055560533e-05	chr2L	3163644	3169462	+	protein_coding	Hydr2
FBgn0085446	3947.00337356593	0.519117033182666	0.10878502578121	4.77195302804561	1.82448059694709e-06	4.97904783728369e-05	chrX	6540770	6589173	+	protein_coding	CG34417
FBgn0016075	35139.9828673028	0.460880031630779	0.0966060979232379	4.77071366651191	1.83574340526009e-06	4.994030251228e-05	chr2L	5012143	5028191	-	protein_coding	vkg
FBgn0035879	1444.0788379928	-0.449028935619251	0.094486276705792	-4.75231908034033	2.01096685691421e-06	5.43807759921791e-05	chr3L	8346560	8352279	+	protein_coding	GAPcenA
FBgn0000043	30711.9091516855	0.550987709661452	0.115942216849091	4.75226129562981	2.01154182377729e-06	5.43807759921791e-05	chr2R	6013909	6015689	-	protein_coding	Act42A
FBgn0039101	298.826856513963	-0.793574336615366	0.167900972884826	-4.72644275360888	2.28487167538802e-06	6.15776475507221e-05	chr3R	23682502	23683980	+	protein_coding	CG16710
FBgn0011016	1739.67907180101	0.469500252016643	0.0993540012180884	4.72552938241571	2.2951664337896e-06	6.16629963314094e-05	chr3L	16129616	16130983	+	protein_coding	SsRbeta
FBgn0024150	2217.49406990811	-0.581635352430676	0.123263517933241	-4.71863339764234	2.37434252732916e-06	6.35926848418718e-05	chr3L	21136446	21171930	-	protein_coding	Ac78C
FBgn0032105	601.547931719886	0.502951243269618	0.106795710217411	4.70947046698528	2.48361196134379e-06	6.63139724616826e-05	chr2L	9251471	9253118	-	protein_coding	borr
FBgn0024250	376.334453608265	-0.683536528477383	0.145331822274756	-4.70328189503556	2.56012559434891e-06	6.81466046668074e-05	chrX	7307938	7311132	+	protein_coding	brk
FBgn0036576	596.064063540048	-0.820522408313237	0.174510047599994	-4.70186341473021	2.57797932130113e-06	6.84113469588224e-05	chr3L	16137801	16164701	-	protein_coding	CG5151
FBgn0031888	2741.43773624626	0.419064282342373	0.089255551319406	4.69510608749396	2.66468394890213e-06	7.04959658775299e-05	chr2L	7069535	7084635	-	protein_coding	Pvf2
FBgn0000405	2299.24773592839	0.507737655316277	0.108387953898149	4.68444727532537	2.80716412947345e-06	7.40389539148623e-05	chr2R	22803520	22806948	-	protein_coding	CycB
FBgn0040290	714.813767225053	-0.505618592481703	0.107998521848356	-4.68171771083736	2.84481051519791e-06	7.48038169209031e-05	chr3L	8170639	8175978	-	protein_coding	RecQ4
FBgn0035001	8160.57280324168	-0.418535707907065	0.0894283307513525	-4.68012434527898	2.86700977762825e-06	7.51590957159455e-05	chr2R	24392128	24402680	-	protein_coding	Slik
FBgn0028543	712.756116755119	-0.537338479995503	0.114983818108273	-4.67316609272382	2.96591721440522e-06	7.75170689480955e-05	chr2L	13965011	13967018	-	protein_coding	NimB2
FBgn0038720	249.545428238394	0.655899981435656	0.140498220114566	4.66838641016817	3.0357454017021e-06	7.91031128618219e-05	chr3R	19616023	19632718	-	protein_coding	CG6231
FBgn0037607	5302.17322184199	0.463382517801474	0.0993284960708517	4.6651518560287	3.08389208663146e-06	7.98764983276908e-05	chr3R	8667867	8673702	+	protein_coding	CG8036
FBgn0031489	1066.08485923041	0.458188719972038	0.0982027208031962	4.66574363952985	3.07502892321006e-06	7.98764983276908e-05	chr2L	3016440	3018308	-	protein_coding	CG17224
FBgn0010097	108.449145650869	0.872747117490277	0.188110271192175	4.63955057828113	3.49167674888247e-06	9.01686434465141e-05	chr2L	19183862	19185726	-	protein_coding	gammaTub37C
FBgn0037223	24.4741471885672	-1.08488785982148	0.234310590144202	-4.63012729878665	3.65440996699987e-06	9.40901804301068e-05	chr3R	4243605	4245511	+	pseudogene	TwdlU
FBgn0028563	976.050882991226	-0.559312965668538	0.120819944117442	-4.62930991860799	3.66886325047574e-06	9.41820058749723e-05	chr2R	8082975	8087151	+	protein_coding	sut1
FBgn0010223	57.3333454505109	-0.972704206175305	0.210724711011735	-4.61599497042914	3.91216420679222e-06	0.000100130569683312	chr3L	16662556	16667934	-	protein_coding	Galphaf
FBgn0031738	559.585079890901	0.563753174476805	0.122209062413793	4.61302266249264	3.96855013350702e-06	0.000101274121548582	chr2L	5767001	5800253	-	protein_coding	CG9171
FBgn0032005	4130.10690560968	-0.394892603116264	0.0856219035015328	-4.61205120380435	3.98714740708345e-06	0.000101449447701997	chr2L	8218070	8220741	-	protein_coding	Snx6
FBgn0000447	619.016638255243	0.521789960400672	0.11321232013496	4.60895033136544	4.04706991308859e-06	0.000102672146094221	chr3R	8651390	8652916	-	protein_coding	Dhod
FBgn0010222	541.974062333949	-0.548663283038852	0.119092044788743	-4.60705233512554	4.08417235613995e-06	0.000103310453371248	chr3R	9042507	9050555	-	protein_coding	Nmdmc
FBgn0027597	407.74980850699	0.563692647230029	0.122622804030873	4.59696425705701	4.28691125258552e-06	0.000108122650863316	chr2L	1750686	1752122	-	protein_coding	CG17712
FBgn0033368	66.3841350734987	0.967630242713598	0.21078715390793	4.59055604088783	4.42066740605544e-06	0.000111172074795888	chr2R	9044849	9060608	-	protein_coding	CG13743
FBgn0283680	2193.67432337411	0.4175762304816	0.0909978820782979	4.58885658594012	4.45680476409297e-06	0.000111755994243966	chrX	13303632	13329303	+	protein_coding	IP3K2
FBgn0041180	8867.17531479972	-0.429591296057844	0.0938324298057164	-4.57828169799427	4.68811076769972e-06	0.000117216318645579	chr2L	19548506	19556451	+	protein_coding	Tep4
FBgn0022338	1030.27725348304	-0.457346369990154	0.0999839443714433	-4.57419811616051	4.78047332952321e-06	0.000119181195313272	chr3R	18980994	18982749	+	protein_coding	dnk
FBgn0261258	2080.46201647553	0.590236492807686	0.129247916757218	4.56670024257645	4.9546173047324e-06	0.000123167799721954	chr3L	21382500	21424416	+	protein_coding	rgn
FBgn0027865	421.925997881726	0.627623222806256	0.137750999561083	4.55621537996861	5.20835316545431e-06	0.000129104479181505	chr3R	25872899	25881427	-	protein_coding	Tsp96F
FBgn0046763	2199.01366493534	-0.422463469923739	0.0928973117157213	-4.54763934629816	5.42509995581951e-06	0.00013409297062227	chr3R	21021043	21024163	-	protein_coding	CG17278
FBgn0087007	131.521433025241	0.853290598093427	0.188328564922547	4.53086125540411	5.87437102261894e-06	0.00014478399919281	chr3L	14412827	14536276	-	protein_coding	bbg
FBgn0026084	868.097717645133	0.479784520895528	0.106157371203932	4.51955917384058	6.19685261086316e-06	0.000152298215728913	chrX	4106112	4110981	+	protein_coding	cib
FBgn0000565	613.645238703027	0.608748770372177	0.13476807200289	4.51701030759811	6.27188535533788e-06	0.000153705609657303	chr3L	15511051	15513202	+	protein_coding	MsrA
FBgn0037240	1713.70256121481	0.500190686668463	0.110749815478842	4.51640198681886	6.28992098731882e-06	0.000153712165144901	chr3R	4381305	4387018	+	protein_coding	Cont
FBgn0260960	3280.97245317888	-0.384512480542768	0.08529529786366	-4.50801498058416	6.54369569052996e-06	0.000159463412447253	chr3L	16648441	16661615	-	protein_coding	Baldspot
FBgn0033926	5760.62729748644	0.469922837979279	0.104368145042418	4.50255044571588	6.71428109200986e-06	0.000163160802603869	chr2R	14357926	14360297	-	protein_coding	Arc1
FBgn0031461	540.911125862548	0.552861958611799	0.122881508599975	4.4991469010327	6.82267008601336e-06	0.000165330305081517	chr2L	2805260	2812376	+	protein_coding	daw
FBgn0034694	409.10341592031	-0.580845631778999	0.129298807191447	-4.4922737061214	7.04667780341052e-06	0.000170281591277387	chr2R	22103176	22105963	+	protein_coding	Plekhm1
FBgn0051352	337.974859970543	0.595350946631796	0.132665684011071	4.48760318894609	7.2028927306672e-06	0.000173571657417833	chr3R	9694385	9705417	-	protein_coding	Unc-115a
FBgn0039494	2237.63517327595	-0.434949931201652	0.0971073101557853	-4.47906476354746	7.49707868503685e-06	0.000180158965845149	chr3R	27157947	27159781	+	protein_coding	grass
FBgn0035020	305.176599623635	-0.65513413375623	0.146697140531549	-4.46589573172585	7.97344385908816e-06	0.00019107552029078	chr2R	24531593	24533391	+	protein_coding	CG13585
FBgn0033079	374.446196871853	-0.604797868712502	0.135600985465466	-4.46012885995234	8.19103892157346e-06	0.000195747728482133	chr2R	6642417	6645098	-	protein_coding	Fmo-2
FBgn0063493	285.833985892625	0.711152548114217	0.160094925447287	4.44206801762977	8.90983838233212e-06	0.00021233887560759	chr2R	18406923	18407688	+	protein_coding	GstE7
FBgn0027525	3200.00660874627	-0.392232653577198	0.0883129044674103	-4.4413968257826	8.93767982998982e-06	0.00021241722035506	chr2R	10836569	10838727	-	protein_coding	LTV1
FBgn0037850	342.097875661328	0.568411463337664	0.128212848426735	4.43334244822173	9.27833162190069e-06	0.000219909169482364	chr3R	10878203	10879319	-	protein_coding	CG14695
FBgn0261547	652.94401888975	-0.53902348951793	0.121845025621068	-4.42384485349666	9.69596621733718e-06	0.00022917979165624	chr3L	16970012	16994388	+	protein_coding	Exn
FBgn0036862	290.949607841529	0.850472120339571	0.19243458247528	4.41953888640999	9.8911722924785e-06	0.000233156761586462	chr3L	19281363	19292766	-	protein_coding	Gbs-76A
FBgn0031637	1278.39290426131	-0.413939308585446	0.0937010134398422	-4.41766095572918	9.97747662198978e-06	0.000234552038741396	chr2L	4841481	4847295	-	protein_coding	mxt
FBgn0020386	2962.82436399792	-0.404103664370721	0.0917279227850132	-4.40545966922021	1.0555979153568e-05	0.000247479066822537	chr3L	129449	145895	+	protein_coding	Pdk1
FBgn0035084	141.649351776211	-0.733525514694445	0.166750480045568	-4.39894094754028	1.08780418592856e-05	0.000254340378715351	chr2R	24943391	24945201	-	protein_coding	CG15861
FBgn0033446	84.9703754592392	-0.864239709139984	0.196585302258887	-4.39625800713142	1.10133016743117e-05	0.000256808821521484	chr2R	9810973	9820053	-	protein_coding	CG1648
FBgn0004197	1334.93066946365	-0.447425337412009	0.101817798938758	-4.39437251713846	1.11093173553619e-05	0.000257906308316095	chr3R	27172089	27194267	-	protein_coding	Ser
FBgn0261545	1644.59859553844	-0.513252462648073	0.116803214413464	-4.39416385264232	1.11199922554507e-05	0.000257906308316095	chr2R	12705171	12751545	+	protein_coding	CG42663
FBgn0050085	2421.21050124921	-0.423601605523629	0.0964651146505335	-4.39124140429648	1.12705323209333e-05	0.000260698863926187	chr2R	15864308	15869147	-	protein_coding	Rif1
FBgn0033362	139.349776816616	-0.765045767574595	0.174304147375371	-4.38914265147713	1.13798406735049e-05	0.000262525337777309	chr2R	9007233	9013526	-	protein_coding	CG8172
FBgn0037844	252.267475865978	0.612151979028497	0.13966537505478	4.38299026360971	1.17061346558375e-05	0.000268620081983156	chr3R	10856806	10858066	+	protein_coding	CG4570
FBgn0013770	30717.6662813859	-0.341048229741082	0.0778040097060665	-4.38342742269348	1.16826581221685e-05	0.000268620081983156	chr2R	13960674	13967981	+	protein_coding	Cp1
FBgn0037678	34.3091898550503	1.01398504397266	0.231518250648918	4.37971970300647	1.18832060448192e-05	0.00027196194575061	chr3R	9330884	9331885	-	protein_coding	CG16749
FBgn0259110	715.212678020643	-0.48729452089069	0.111703362634579	-4.36239795649486	1.28644593527433e-05	0.000293642316254834	chrX	15946935	15973159	-	protein_coding	mmd
FBgn0034476	161.601063941416	-0.795421427507998	0.182773744769081	-4.35194578145207	1.34934634797521e-05	0.000307189348850883	chr2R	19826577	19832973	+	protein_coding	Toll-7
FBgn0038256	1107.70108987117	-0.582683853355606	0.133931437004868	-4.35061301802077	1.35757460152564e-05	0.000308251387868721	chr3R	14724759	14731509	-	protein_coding	CG7530
FBgn0262103	1433.58696697072	-0.487278105187419	0.112046985889755	-4.34887294216784	1.3683895909619e-05	0.000309893674120717	chr2R	18688131	18705805	+	protein_coding	Sik3
FBgn0032156	1468.82507982293	-0.397744422724161	0.0914823305517733	-4.3477731746139	1.37526724181324e-05	0.000310638039397554	chr2L	9903278	9908633	-	protein_coding	CG13124
FBgn0259734	287.905994919107	0.657142623623719	0.151803208445747	4.32891129477396	1.49848270351888e-05	0.000337587861149527	chrX	9030204	9054575	+	protein_coding	Nost
FBgn0030362	6672.27898167887	-0.425312633393932	0.0982678295830702	-4.32809633832806	1.50403683104865e-05	0.000337959029231219	chrX	12012376	12017375	+	protein_coding	regucalcin
FBgn0267727	5647.51371921301	0.390909092032903	0.0903926668982171	4.32456642166637	1.52832151758448e-05	0.00034252615151874	chr2L	10056899	10060095	+	protein_coding	Pen
FBgn0265042	139.358752931273	-0.754542282582779	0.174623584697173	-4.32096434104984	1.55348779826732e-05	0.000347266742708284	chr3R	23168316	23185642	+	protein_coding	Irk1
FBgn0022382	809.387369629848	-0.469131927178202	0.108626611176829	-4.31875690584254	1.56910497056289e-05	0.000349853791245866	chr2R	9993889	10026042	-	protein_coding	Pka-R2
FBgn0028490	8118.02345099558	-0.423286537544037	0.0981688292155534	-4.31182220391576	1.61914611331974e-05	0.000360083111216685	chr2L	11523020	11528205	-	protein_coding	CG31705
FBgn0039026	2858.08941279778	-0.413293777757428	0.0959349746948748	-4.30806157057868	1.64691544728849e-05	0.000364838454858163	chr3R	22750900	22794030	+	protein_coding	CG7029
FBgn0015795	2105.57707319004	-0.427454634604979	0.0992283679542764	-4.30778660797834	1.64896354004787e-05	0.000364838454858163	chr3R	23993007	23995452	+	protein_coding	Rab7
FBgn0036752	6003.41497027603	0.473426138970069	0.110092810967274	4.30024571823129	1.70608833425045e-05	0.000376483772523205	chr3L	17751730	17764158	-	protein_coding	Adgf-A
FBgn0086358	1417.71349600976	-0.448628366607213	0.104339476980552	-4.29969920867854	1.71030080454999e-05	0.000376483772523205	chr2R	19292528	19304508	+	protein_coding	Tab2
FBgn0027843	736.268951860357	0.536419354201216	0.124931899044711	4.29369407095335	1.75724571201014e-05	0.000385835854177658	chr3L	12177600	12183347	+	protein_coding	CAH2
FBgn0063667	12.7772414430163	0.971451953836917	0.226305397487888	4.29265923226118	1.76545854205214e-05	0.0003866577682859	chr3L	1201870	1203036	-	protein_coding	CG32335
FBgn0038545	82.9211428791511	0.823969603306416	0.192194983279857	4.28715458252427	1.80976358865909e-05	0.000395360222360853	chr3R	17795074	17796317	+	protein_coding	pasi1
FBgn0030752	3942.20041536885	-0.391210674611856	0.091289650275371	-4.2853781719153	1.82428597703897e-05	0.00039752891655829	chrX	16438679	16441296	-	protein_coding	CDC50
FBgn0264343	38.742911098778	0.966935395214145	0.225856119637464	4.28120077847009	1.85887546553826e-05	0.000404048533979183	chr2L	7227733	7228641	+	protein_coding	CG43799
FBgn0034398	5230.19851153441	-0.389193552985392	0.0909595108130211	-4.27875600370619	1.87940745042704e-05	0.000407487565254243	chr2R	18833371	18834775	-	protein_coding	CG15098
FBgn0015576	175.726330426449	-0.713343331871591	0.166933411040149	-4.27322084552639	1.92669456394362e-05	0.000416695866816906	chr3R	7509342	7515670	-	protein_coding	alpha-Est8
FBgn0265048	9033.31543932578	-0.366497250867445	0.0858526144499743	-4.26891193955427	1.96428792334995e-05	0.000423766953239412	chr3R	15844465	15853581	-	protein_coding	cv-d
FBgn0266377	6351.90883742337	-0.400346779857214	0.0938793769626403	-4.26448057933463	2.00367769927483e-05	0.00043118944717479	chr2R	23657566	23680844	+	protein_coding	Pde8
FBgn0032899	1185.39559650562	-0.536740049848266	0.12679640118783	-4.23308583540291	2.30506477122465e-05	0.000494816757713758	chr2L	20865214	20867709	+	protein_coding	CG9338
FBgn0038237	28.8315293702816	-0.990394190417405	0.234000526626355	-4.23244427991754	2.31165194756499e-05	0.000495002499960018	chr3R	14513900	14558304	-	protein_coding	Pde6
FBgn0263336	126.769180081742	-0.828782954475839	0.195893670472439	-4.23077964937331	2.32882719694773e-05	0.000497448989649255	chr2R	16817518	16819240	-	ncRNA	lncRNA:CR43417
FBgn0010786	3658.30912349818	0.405782761573911	0.095960823418395	4.22862942520484	2.35119246519533e-05	0.000500989310748887	chr3L	1334888	1339415	+	protein_coding	l(3)02640
FBgn0023477	1789.18922324359	0.443533906555063	0.104986286513996	4.22468420669334	2.39276066602662e-05	0.000508593919454455	chr2R	23940409	23942114	+	protein_coding	Taldo
FBgn0036641	218.809646943789	0.63609712255634	0.150592194536235	4.22397139848629	2.40034525853507e-05	0.000508955559597718	chr3L	16580397	16581547	-	protein_coding	Smn
FBgn0029608	666.829801797019	-0.532504996421255	0.126152248311351	-4.22112965523217	2.43081063939068e-05	0.000514155081696057	chrX	2252331	2254197	-	protein_coding	CG3091
FBgn0270926	729.519210873745	-0.438535004381662	0.103932596953159	-4.21941736507654	2.44934476503968e-05	0.000516811745423373	chr3L	21173117	21174973	+	protein_coding	AsnS
FBgn0002609	42.0808370407271	-0.949948124827098	0.225356153101916	-4.21531922581892	2.49425120530941e-05	0.00052500650066014	chr3R	26021822	26023127	+	protein_coding	E(spl)m3-HLH
FBgn0032820	332.503887909165	0.535224919794725	0.127054056732091	4.2125763911916	2.52474286580653e-05	0.000530134721652725	chr2L	19761586	19764136	-	protein_coding	fbp
FBgn0020414	9217.91065102421	-0.39734033394134	0.0944001010544682	-4.20910920118695	2.56379464490249e-05	0.000537031173681632	chr2L	16450906	16455194	+	protein_coding	Idgf3
FBgn0041604	313.721632172555	0.544616084644473	0.129467923341319	4.20657156297077	2.59274006718591e-05	0.000541782471527182	chr3L	14632600	14671609	+	protein_coding	dlp
FBgn0250904	27.8932343842288	0.970450957801525	0.231057354850663	4.20004357112434	2.66863620702969e-05	0.000556298116313587	chrX	5614553	5616370	-	protein_coding	CG34434
FBgn0032330	354.561014873869	-0.585719039982613	0.139479181630603	-4.19932948512583	2.67706538386977e-05	0.000556713765285034	chr2L	11013205	11066998	-	protein_coding	Samuel
FBgn0027590	479.979012267441	-0.510279726741064	0.121576888135084	-4.19717706686236	2.70262628848475e-05	0.000560681535292124	chr2R	24766717	24768172	-	protein_coding	GstE12
FBgn0011674	97.1834184676799	0.764395117434023	0.182218026803164	4.19494783718485	2.7293439169592e-05	0.000564869718316124	chr2R	20821261	20836028	-	protein_coding	insc
FBgn0086687	8490.16354678571	-0.338333716457709	0.0806877048731731	-4.19312604057223	2.75136469905455e-05	0.000568068162566132	chr3R	12439599	12447616	+	protein_coding	Desat1
FBgn0000256	2155.71606663007	-0.457097469431242	0.109038471708688	-4.19207516639121	2.76414375192784e-05	0.000569347799950661	chr2L	3872645	3902860	-	protein_coding	capu
FBgn0026179	456.928010887856	0.603161274788819	0.143949092041658	4.19010127979318	2.78829970965013e-05	0.000572959163614804	chr3L	21034534	21075444	+	protein_coding	siz
FBgn0001297	11151.1163128017	-0.413329884523323	0.0988219420444229	-4.18257196703867	2.88229735705987e-05	0.000590677408215932	chr3R	29765994	29794113	+	protein_coding	kay
FBgn0261444	723.202360595698	0.547909134266631	0.131012654918939	4.18210847345731	2.88818106201987e-05	0.000590677408215932	chrX	1215288	1236684	-	protein_coding	CG3638
FBgn0020376	41.739317065965	-0.951812518544307	0.227748222868411	-4.17923137470209	2.92495986592284e-05	0.000596788391511757	chr2L	4120342	4121627	+	protein_coding	Sr-CIII
FBgn0000286	489.71095650197	-0.514746682512505	0.123380943894657	-4.17201122202467	3.01922763103408e-05	0.000614572664378254	chr2L	4876890	4883107	-	protein_coding	Cf2
FBgn0029092	7965.78779458561	-0.4536886676869	0.108783210565185	-4.17057618845549	3.03830453093648e-05	0.000617004049228438	chr2R	9434668	9444937	-	protein_coding	ced-6
FBgn0029664	602.993531627992	0.502196275788615	0.120474461258108	4.16848741670399	3.06627685455389e-05	0.000621226254537369	chrX	3482964	3484555	+	protein_coding	CG10802
FBgn0052677	50.2201351962254	0.91076540662688	0.218549296938328	4.16732251892755	3.08198300627903e-05	0.000622949415591586	chrX	10627736	10710947	+	protein_coding	X11Lbeta
FBgn0030052	7137.15396348052	-0.381375665926178	0.0915755844181095	-4.16459985867979	3.11899093891614e-05	0.000628559227903573	chrX	8574305	8588528	+	protein_coding	CG12065
FBgn0020618	28123.1681105604	-0.422436536495006	0.101444480753739	-4.16421409382032	3.12426850073444e-05	0.000628559227903573	chr2L	7825346	7827315	-	protein_coding	Rack1
FBgn0004652	2799.0254032039	-0.556840359272848	0.133800138750959	-4.16173230066143	3.15842478981924e-05	0.000633956678810354	chr3R	18414272	18545586	-	protein_coding	fru
FBgn0051361	1348.85372217407	0.536449334805231	0.129661465546263	4.13730735299938	3.51405266024783e-05	0.000703705313976944	chr3R	12094875	12111420	+	protein_coding	dpr17
FBgn0033363	107.285286306806	-0.781180033194573	0.18891907619829	-4.13499816384155	3.54957473473095e-05	0.000709177160049825	chr2R	9014367	9017195	-	protein_coding	CG13744
FBgn0011606	1738.6629600775	0.409090958856349	0.099002058779308	4.13214597656277	3.5939204770053e-05	0.000714735771185583	chrX	2599157	2604052	-	protein_coding	Klp3A
FBgn0011710	2550.58900631018	0.358368076758477	0.0867206798079137	4.13244081518113	3.58931206796433e-05	0.000714735771185583	chrX	21358285	21361688	+	protein_coding	Sep1
FBgn0003891	12928.6421085394	-0.408116910026932	0.0989891077808873	-4.12284663611981	3.74218863191891e-05	0.000742515455383726	chr2R	21183321	21192913	+	protein_coding	tud
FBgn0003507	5255.05793709935	-0.415844472213552	0.10090197367282	-4.12127193430277	3.76786356940497e-05	0.000745899032927287	chr3R	15986151	16004085	+	protein_coding	srp
FBgn0042094	111.842268523371	-0.735736167789693	0.178712995954086	-4.11685878725191	3.84071232115118e-05	0.000758584527175317	chr3R	10887344	10889588	-	protein_coding	Adk3
FBgn0265419	378.136152795216	-0.628489965017117	0.15270703100065	-4.11565833543342	3.86075854499572e-05	0.000760806883206332	chr3R	8112698	8114003	-	ncRNA	lncRNA:CR44331
FBgn0262081	6564.67400831077	0.367870103372645	0.0895644638111794	4.10732211994472	4.00272823043226e-05	0.000786990952760669	chr3R	11633277	11650706	-	protein_coding	Csk
FBgn0038290	913.18741636264	-0.432945690087451	0.10543215683839	-4.10639128583023	4.01888476360351e-05	0.000788375784352243	chr3R	15135137	15137004	-	protein_coding	CG6912
FBgn0051637	2616.54738708404	-0.417215198388177	0.101618457406026	-4.10570293072993	4.03087236091223e-05	0.000788938389010219	chr2L	6498646	6526996	+	protein_coding	CG31637
FBgn0029114	1351.760627094	-0.410019885671511	0.0999267118166188	-4.10320602186892	4.07464103972828e-05	0.000795704732160031	chr3L	15235618	15242832	+	protein_coding	Tollo
FBgn0034501	2686.51420193766	-0.494619173141458	0.120595977233203	-4.10145665294444	4.1055742396461e-05	0.000799939701513027	chr2R	20308776	20316917	-	protein_coding	CG13868
FBgn0023507	884.579222771561	-0.455212108719868	0.111183510600732	-4.09424118972613	4.23553231113568e-05	0.00082340651738505	chrX	2141488	2144937	+	protein_coding	D2hgdh
FBgn0033268	84.260602246049	0.794464117219223	0.194118349166616	4.09267913430129	4.26417591591232e-05	0.000827116274631333	chr2R	8134169	8135315	-	protein_coding	Obp44a
FBgn0035523	47.78609902785	0.938190068023979	0.229551321607768	4.08706018964707	4.36873807703441e-05	0.000845502306586682	chr3L	4277961	4281585	+	protein_coding	Ctl1
FBgn0031012	982.207037364753	-0.426778444996998	0.104484024840905	-4.08462868507261	4.41473552093143e-05	0.00085249725427629	chrX	19301329	19307925	-	protein_coding	CG8051
FBgn0010228	1360.50279435814	0.458743657654187	0.112589428397654	4.07448251743453	4.61167772756104e-05	0.000888543964835871	chr2R	21697487	21707861	-	protein_coding	HmgZ
FBgn0052311	1381.03762304871	-0.535419032327667	0.131527749520908	-4.07076859657327	4.68582785303168e-05	0.00090082437236838	chr3L	2117465	2151700	-	protein_coding	zormin
FBgn0026189	12283.7846644377	0.388056371790439	0.0954890038611283	4.06388543286929	4.82625216799563e-05	0.00092576291586098	chr3L	3114449	3127724	-	protein_coding	promL
FBgn0030993	3640.71565968354	-0.417320388916853	0.10271838602416	-4.06276232590626	4.84954005540945e-05	0.000928171925206796	chrX	19188034	19190193	+	protein_coding	Mec2
FBgn0028939	21.1452476848483	-0.950566919731985	0.234060874452633	-4.06119528500844	4.88221108868232e-05	0.000932362210335337	chr2L	13980125	13983269	+	protein_coding	NimC2
FBgn0013548	776.326452379616	-0.469145983178454	0.115716186679107	-4.05428139867281	5.02886516496624e-05	0.000956147528398307	chr2R	23702476	23705403	+	protein_coding	l(2)dtl
FBgn0035091	416.919192641552	0.503365853391179	0.124154657360794	4.05434531487928	5.02749048164872e-05	0.000956147528398307	chr2R	24986043	24990489	+	protein_coding	CG3829
FBgn0028331	5172.58353265043	-0.390919402928014	0.0966671180594489	-4.04397493972671	5.25525389502568e-05	0.000997000031707614	chrX	10348679	10366273	-	protein_coding	l(1)G0289
FBgn0033448	814.593047644163	-0.509616405782825	0.126187510256998	-4.0385645516337	5.37792944437083e-05	0.00101804086702959	chr2R	9828103	9836642	-	protein_coding	hebe
FBgn0035165	3911.30611761782	0.349532383029511	0.0868026052626059	4.02674991115834	5.65531271119488e-05	0.00106821201450976	chr3L	837860	839931	+	protein_coding	CG13887
FBgn0015801	816.257073752155	-0.414103876487309	0.1031249378597	-4.01555516135866	5.93060251192341e-05	0.0011177699854172	chr2R	24788007	24793410	-	protein_coding	Reg-5
FBgn0031049	444.337132579978	0.638557574750821	0.159059492784653	4.01458324537317	5.95509235444477e-05	0.00111994573822395	chrX	19643326	19644518	+	protein_coding	Sec61gamma
FBgn0038815	169.754370576037	0.62088710822898	0.154998035791319	4.00577404132339	6.18147203462377e-05	0.00115999814688786	chr3R	20617882	20621269	+	protein_coding	CG5466
FBgn0032400	437.17766545755	-0.677510986456181	0.169418942827983	-3.99902735282725	6.3603329900265e-05	0.00119097923585972	chr2L	12045342	12046118	-	protein_coding	CG6770
FBgn0010300	5142.57066184547	-0.388085896649757	0.0971464167241529	-3.99485549479119	6.47337235361497e-05	0.00120952795315601	chr2L	19133815	19179758	+	protein_coding	brat
FBgn0053556	219.093254262886	0.779131605608359	0.19509322612251	3.99363740655505	6.50673427904627e-05	0.00121113378785715	chr3L	7094817	7123297	+	protein_coding	form3
FBgn0033128	453.06659676621	-0.507068191679053	0.126972753170398	-3.99351970417278	6.50996660910384e-05	0.00121113378785715	chr2R	7028910	7033233	+	protein_coding	Tsp42Eg
FBgn0000490	190.733798971964	0.716053656683209	0.179668799745492	3.9854090287102	6.7363982701741e-05	0.00125057041706601	chr2L	2428371	2459823	+	protein_coding	dpp
FBgn0264895	265.594540715354	0.692892716054263	0.174146501647361	3.9787920486473	6.92662904674957e-05	0.00128313207459166	chr2L	7497804	7578980	-	protein_coding	RapGAP1
FBgn0035710	17.2447045625398	0.912913627482508	0.22984318597388	3.97189772502655	7.13023333664841e-05	0.00131802667938772	chr3L	6689326	6703521	-	protein_coding	SP1173
FBgn0033033	1787.87014681655	-0.375640107751367	0.0946474448552419	-3.96883516851288	7.22248174695939e-05	0.00133223218748285	chr2R	5676749	5691723	-	protein_coding	scaf
FBgn0038049	729.316895456607	0.442725957471187	0.11165202545097	3.96522996947871	7.33252190492026e-05	0.00134830849176024	chr3R	12434097	12435643	+	protein_coding	Srlp
FBgn0015522	133.182010020527	-0.733368241448365	0.184962303713499	-3.96496057155695	7.340807994672e-05	0.00134830849176024	chr2R	17846698	17848444	+	protein_coding	olf186-M
